                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.82923,                0.47515,                 1.1614,                0.87272,                0.88453,                0.90162,                0.54911,                 1.4522,                 0.5147,                 1.8869,             0.00023407,             0.00023407,             0.00023407
                     63,                0.81948,                0.45399,                 1.1527,                0.88007,                 0.8892,                0.87662,                0.58303,                 1.3328,                0.48285,                 1.8184,             0.00022282,             0.00022282,             0.00022282
                     64,                0.81851,                0.46042,                 1.1607,                0.87799,                0.88435,                0.87344,                0.53165,                 1.4577,                0.55528,                 1.8829,             0.00021157,             0.00021157,             0.00021157
                     65,                0.81793,                0.46163,                 1.1566,                0.89602,                0.90816,                0.89127,                0.59362,                 1.3469,                0.46757,                  1.817,             0.00020032,             0.00020032,             0.00020032
                     66,                0.82191,                0.45783,                 1.1673,                0.84789,                0.86054,                0.85309,                0.55341,                  1.455,                0.51796,                 1.8255,             0.00018907,             0.00018907,             0.00018907
                     67,                0.82287,                0.45988,                 1.1533,                0.88027,                0.88435,                0.88782,                0.55575,                 1.5242,                0.52872,                 1.8838,             0.00017782,             0.00017782,             0.00017782
                     68,                0.80631,                0.45437,                 1.1469,                0.87617,                0.88435,                0.91153,                0.55026,                 1.4695,                0.53044,                 1.8642,             0.00016657,             0.00016657,             0.00016657
                     69,                0.80054,                0.44399,                 1.1494,                0.87764,                0.88435,                0.89739,                0.57199,                 1.3978,                0.51421,                 1.8266,             0.00015533,             0.00015533,             0.00015533
                     70,                 0.8135,                0.44098,                 1.1583,                0.88146,                0.87301,                0.88343,                 0.5456,                 1.4104,                0.51681,                 1.8393,             0.00014408,             0.00014408,             0.00014408
                     71,                0.75866,                0.35692,                 1.1604,                0.88314,                0.87323,                0.87299,                0.55209,                 1.4983,                0.53322,                 1.9527,             0.00013283,             0.00013283,             0.00013283
                     72,                0.74402,                0.34446,                 1.1613,                0.88011,                0.88435,                0.89117,                0.55024,                   1.54,                0.53172,                 1.9799,             0.00012158,             0.00012158,             0.00012158
                     73,                0.72956,                0.33414,                 1.1347,                0.88394,                0.90816,                0.90396,                0.55832,                 1.4725,                0.53502,                 1.8999,             0.00011033,             0.00011033,             0.00011033
                     74,                0.72102,                0.32777,                 1.1354,                0.88572,                0.90816,                0.91216,                0.56465,                 1.4842,                0.52129,                 1.9375,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     75,                0.70985,                0.32507,                 1.1225,                0.88529,                0.88435,                0.89758,                0.54748,                 1.5042,                0.55412,                 1.9377,             8.7832e-05,             8.7832e-05,             8.7832e-05
                     76,                0.71113,                0.32268,                 1.1304,                0.90766,                0.90816,                0.91461,                 0.5734,                 1.4736,                0.51087,                 1.9496,             7.6583e-05,             7.6583e-05,             7.6583e-05
                     77,                0.68929,                 0.3171,                  1.117,                0.88615,                0.90816,                0.89109,                0.57311,                 1.4378,                0.52427,                 1.9331,             6.5334e-05,             6.5334e-05,             6.5334e-05
                     78,                0.68645,                0.31353,                 1.1003,                0.88427,                0.90658,                0.90085,                0.56637,                 1.4565,                0.50157,                 1.9705,             5.4086e-05,             5.4086e-05,             5.4086e-05
                     79,                0.68146,                 0.3141,                 1.0985,                0.88639,                0.88435,                 0.9068,                0.57124,                  1.463,                0.49859,                 1.9624,             4.2837e-05,             4.2837e-05,             4.2837e-05
                     80,                0.67668,                0.31111,                 1.0997,                 0.8859,                0.88435,                 0.8987,                0.57242,                 1.4385,                0.49254,                 1.9316,             3.1588e-05,             3.1588e-05,             3.1588e-05
