                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                0.71424,                0.45662,                 1.1855,                0.92095,                0.90317,                0.94275,                0.59006,                 1.4722,                0.60723,                  2.185,               0.001981,               0.001981,               0.001981
                     84,                0.71917,                 0.4529,                 1.1859,                0.92398,                0.90114,                0.94287,                0.59048,                 1.4725,                0.60901,                 2.1888,               0.001882,               0.001882,               0.001882
                     85,                0.71092,                0.45213,                 1.1849,                0.92381,                0.90068,                0.94275,                0.59108,                 1.4719,                0.60958,                 2.1899,               0.001783,               0.001783,               0.001783
                     86,                0.70744,                0.45374,                 1.1803,                0.92426,                0.90039,                0.94265,                0.59014,                  1.472,                0.61072,                  2.192,               0.001684,               0.001684,               0.001684
                     87,                0.70468,                0.44728,                 1.1741,                0.92274,                0.90122,                0.94233,                0.58819,                  1.472,                0.61169,                 2.1935,               0.001585,               0.001585,               0.001585
                     88,                 0.7011,                0.44257,                 1.1749,                0.92315,                0.90122,                0.94221,                0.58693,                 1.4703,                0.61159,                 2.1924,               0.001486,               0.001486,               0.001486
                     89,                0.69997,                0.44028,                 1.1752,                0.92304,                0.90135,                0.94155,                 0.5874,                 1.4693,                 0.6117,                 2.1933,               0.001387,               0.001387,               0.001387
                     90,                0.69456,                0.43969,                 1.1695,                0.92223,                0.90149,                0.94138,                0.58667,                 1.4695,                0.61105,                 2.1949,               0.001288,               0.001288,               0.001288
                     91,                 0.6304,                0.33858,                 1.2273,                0.92268,                0.90146,                0.94164,                0.58679,                 1.4708,                0.60984,                 2.1973,               0.001189,               0.001189,               0.001189
                     92,                0.61687,                0.32167,                 1.2123,                0.92212,                 0.9021,                0.94208,                0.58879,                 1.4681,                0.60939,                  2.194,                0.00109,                0.00109,                0.00109
                     93,                0.60328,                0.31617,                    1.2,                0.92424,                0.90111,                 0.9422,                0.58906,                 1.4663,                0.60816,                  2.192,               0.000991,               0.000991,               0.000991
                     94,                0.59423,                0.30978,                 1.1937,                 0.9242,                0.90101,                0.94218,                0.59077,                 1.4658,                0.60771,                 2.1927,               0.000892,               0.000892,               0.000892
                     95,                0.59147,                0.30807,                 1.1917,                 0.9241,                0.90102,                0.94197,                0.59097,                  1.466,                0.60665,                 2.1944,               0.000793,               0.000793,               0.000793
                     96,                0.58339,                0.30358,                 1.1862,                0.92405,                0.90099,                 0.9421,                0.59174,                 1.4655,                0.60656,                 2.1943,               0.000694,               0.000694,               0.000694
                     97,                 0.5772,                0.30068,                  1.179,                 0.9242,                0.90086,                0.94117,                0.59139,                 1.4646,                0.60697,                 2.1947,               0.000595,               0.000595,               0.000595
                     98,                 0.5741,                0.29877,                 1.1739,                0.92438,                0.90089,                0.94095,                0.59153,                 1.4638,                0.60698,                 2.1952,               0.000496,               0.000496,               0.000496
                     99,                0.56807,                0.29587,                 1.1716,                0.92285,                0.90334,                0.94166,                0.59257,                  1.464,                  0.606,                 2.1965,               0.000397,               0.000397,               0.000397
                    100,                0.56173,                0.29287,                 1.1641,                0.92325,                0.90333,                0.94171,                0.59384,                 1.4641,                0.60549,                 2.1988,               0.000298,               0.000298,               0.000298
